feature	length
gene	660
gene	33912
gene	22207
gene	4919
gene	89602
gene	17159
gene	885
gene	41647
gene	13158
gene	84614
gene	96418
gene	47810
gene	80390
gene	51265
gene	89827
gene	14113
gene	19096
gene	52770
gene	113708
gene	17083
gene	5228
gene	17900
gene	7683
gene	10988
gene	42086
gene	125003
gene	74643
gene	225445
gene	122635
gene	208349
gene	11027
gene	63581
gene	44899
gene	113209
gene	10440
gene	17518
gene	19986
gene	57866
gene	150751
gene	3327
gene	61995
gene	17142
gene	35469
gene	31014
gene	5607
gene	32060
gene	12936
gene	1213
gene	762
gene	292879
gene	35310
gene	17922
gene	4951
gene	33753
gene	13307
gene	1725
gene	8511
gene	11901
gene	24524
gene	5791
gene	12524
gene	83238
gene	5110
gene	43995
gene	7563
gene	12529
gene	194126
gene	76342
gene	100866
gene	8271
gene	9059
gene	10781
gene	731
gene	201224
gene	6467
gene	1806
gene	24142
gene	27209
gene	73958
gene	756
gene	45367
gene	49988
gene	16063
gene	3611
gene	32067
gene	4321
gene	5453
gene	12383
gene	85805
gene	870
gene	31300
gene	11689
gene	3713
gene	13307
gene	25653
gene	43838
gene	10548
gene	27852
gene	39064
gene	7402
gene	19516
gene	17849
gene	38471
gene	1307
gene	52033
gene	1456
gene	54133
gene	10456
gene	73875
gene	27242
gene	14967
gene	3598
gene	356085
gene	113674
gene	25017
gene	44510
gene	726
gene	70575
gene	200136
gene	205097
gene	11909
gene	99278
gene	9137
gene	47790
gene	12730
gene	145550
gene	36603
gene	110499
gene	48914
gene	173
gene	14406
gene	46374
gene	69729
gene	56078
gene	26203
gene	46544
gene	40189
gene	67781
gene	178177
gene	15506
gene	365459
gene	137321
gene	16165
gene	27998
gene	936
gene	169332
gene	68084
gene	532298
gene	27424
gene	321530
gene	337111
gene	9729
gene	198660
gene	993
gene	31885
gene	26557
gene	168434
gene	12083
gene	677343
gene	58936
gene	2078
gene	27864
gene	27992
gene	59040
gene	19905
gene	51674
gene	1123828
gene	480479
gene	31330
gene	61194
gene	28455
gene	20677
gene	41038
gene	106636
gene	30202
gene	937
gene	11230
gene	26149
gene	259763
gene	382
gene	4519
gene	173532
gene	51786
gene	51463
gene	81983
gene	398796
gene	76983
gene	162191
gene	35683
gene	1211
gene	3996
gene	239844
gene	104997
gene	58016
gene	65334
gene	44012
gene	21706
gene	476949
gene	75180
gene	6233
gene	27172
gene	62248
gene	140333
gene	23767
gene	9261
gene	8664
gene	134101
gene	3308
gene	381948
gene	378209
gene	53511
gene	42650
gene	149292
gene	10488
gene	33600
gene	131548
gene	62373
gene	29915
gene	40985
gene	65334
gene	350093
gene	14802
gene	327557
gene	29670
gene	1566048
gene	18074
gene	22384
gene	16402
gene	3033
gene	3519
gene	124361
gene	257083
gene	107105
gene	167039
gene	44119
gene	17497
gene	27245
